Step,Value
682,0.0005011373432353
683,0.0004985338891856
684,0.0004976364434696
685,0.0004967579734511
686,0.0004957530763931
687,0.0004941195948049
688,0.0004913038574159
689,0.00048829120351
690,0.0004877318278886
691,0.0004856126906815
692,0.0004846930096391
693,0.0004832648846786
694,0.0004824745119549
695,0.0004816430737264
696,0.0004808805242646
697,0.0004786138888448
698,0.000474959902931
699,0.0004742877208627
700,0.0004724526952486
701,0.0004703092563431
702,0.0004690300556831
703,0.0004678847617469
704,0.00046308976016
705,0.0004621395200956
706,0.0004614583740476
707,0.000459677161416
708,0.000459017814137
709,0.0004576540377456
710,0.0004559658118523
711,0.0004546353011392
712,0.000453101209132
713,0.0004504951939452
714,0.0004496854089666
715,0.0004481614741962
716,0.0004473075096029
717,0.0004450309206731
718,0.0004438404866959
719,0.0004435435985215
720,0.0004420376790221
721,0.0004414543509483
722,0.0004406919179018
723,0.0004378811863716
724,0.0004375058342702
725,0.0004348662041593
726,0.000433799723396
727,0.0004333806282375
728,0.0004310676595196
729,0.0004307261842768
730,0.0004281278525013
731,0.0004274222592357
732,0.0004269144556019
733,0.0004252577782608
734,0.0004241508140694
735,0.0004219630500301
736,0.0004210219485685
737,0.0004203058197163
738,0.0004187318554613
739,0.000416153925471
740,0.000415669492213
741,0.000413210975239
742,0.0004126224084757
743,0.0004117566859349
744,0.0004085659747943
745,0.0004069760034326
746,0.0004062771331518
747,0.0004050934512633
748,0.0004046863759867
749,0.0004039129125885
750,0.0004033051372971
751,0.0004020381893496
752,0.000400218355935
753,0.000399623037083
754,0.0003983435162808
755,0.0003983936912845
756,0.0003963955387007
757,0.0003951801918447
758,0.0003940001770388
759,0.0003919118607882
760,0.0003914105764124
761,0.0003894363180734
762,0.0003884865145664
763,0.0003870489890687
764,0.0003863511083181
765,0.0003840267891064
766,0.0003835597017314
767,0.0003807469620369
768,0.0003797457029577
769,0.0003789164184127
770,0.0003779016260523
771,0.0003763058339245
772,0.0003758446837309
773,0.0003742492699529
774,0.0003738836967386
775,0.000372233276721
776,0.0003708935109898
777,0.0003704731934703
778,0.0003694428305607
779,0.000369206914911
780,0.0003673307364806
781,0.0003668651625048
782,0.0003653029853012
783,0.0003647190751507
784,0.0003634481399785
785,0.0003629894636105
786,0.0003613920998759
787,0.0003599368501454
788,0.0003573360154405
789,0.0003556396986823
790,0.0003548461827449
791,0.0003544281935319
792,0.0003513581468723
793,0.0003498226287774
794,0.0003489782393444
795,0.000348216475686
796,0.0003479308215901
797,0.0003471186209935
798,0.0003459777799434
799,0.0003412952937651
800,0.0003377900284249
801,0.0003372772771399
802,0.0003360407135915
803,0.0003352850326336
804,0.0003344742872286
805,0.00033330367296
806,0.0003318714152555
807,0.0003313318302389
808,0.000329882488586
809,0.0003293628105893
810,0.0003290577442385
811,0.0003282305842731
812,0.0003274132905062
813,0.0003259981167502
814,0.0003239703073631
815,0.0003235200420022
816,0.0003228256828151
817,0.0003220431972295
818,0.0003216120239812
819,0.0003192684089299
820,0.0003189237613696
821,0.000317650323268
822,0.0003172619617544
823,0.0003145167720504
824,0.0003142989007756
825,0.0003121708286926
826,0.0003111860423814
827,0.0003107853699475
828,0.0003092150145675
829,0.0003084017371293
830,0.0003077351721003
831,0.0003071569371968
832,0.0003058771253563
833,0.0003052379470318
834,0.0003042003081645
835,0.0003036367124877
836,0.0003023175231646
837,0.0003012296801898
838,0.0002972253714688
839,0.000295285746688
840,0.0002945247397292
841,0.0002939639380201
842,0.0002925514709204
843,0.0002922360727097
844,0.0002908137976191
845,0.0002872143522836
846,0.0002871870819944
847,0.000286645401502
848,0.0002860158856492
849,0.0002851146273314
850,0.0002838748332578
851,0.0002834854240063
852,0.0002830387093126
853,0.0002825504343491
854,0.0002811943413689
855,0.0002801123191602
856,0.0002796506159938
857,0.000279239116935
858,0.0002785033429972
859,0.0002785266260616
860,0.00027768232394
861,0.0002771538565866
862,0.0002761274809017
863,0.0002758383343461
864,0.0002755064924713
865,0.0002746378595475
866,0.0002743105287663
867,0.0002735694870352
868,0.0002736413152888
869,0.0002728179388213
870,0.0002722001518122
871,0.000271976168733
872,0.0002716482558753
873,0.0002685362414922
874,0.0002675106807146
875,0.0002665562788024
876,0.0002660001919139
877,0.0002650501846801
878,0.0002637614088598
879,0.0002633963595144
880,0.0002625697234179
881,0.0002621754247229
882,0.0002610014053061
883,0.0002603740722406
884,0.0002600431034807
885,0.0002594504330772
886,0.0002590695803519
887,0.0002582669549155
888,0.0002578000421635
889,0.0002561583532951
890,0.0002556464751251
891,0.0002552341029513
892,0.0002542330475989
893,0.0002528979675844
894,0.0002511949569452
895,0.0002506718738004
896,0.0002500466944184
897,0.0002501220442354
898,0.0002494683139957
899,0.0002485271252226
900,0.0002482692652847
901,0.0002452608314342
902,0.000243994698394
903,0.0002432505134493
904,0.0002420878736302
905,0.0002409087901469
906,0.0002403465186944
907,0.0002391196176176
908,0.000239106171648
909,0.0002384308318141
910,0.0002379721117904
911,0.0002378330391366
912,0.0002360663929721
913,0.0002353551826672
914,0.0002351137372897
915,0.0002345416141906
916,0.0002337607438676
917,0.0002333126030862
918,0.0002328876871615
919,0.0002321891370229
920,0.0002313207369297
921,0.0002305218076799
922,0.0002302803477505
923,0.0002297637693118
924,0.0002285315422341
925,0.000227917349548
926,0.0002279773907503
927,0.0002269148390041
928,0.0002262035995954
929,0.0002258785680169
930,0.0002253487182315
931,0.0002250922552775
932,0.0002247698284918
933,0.0002238171000499
934,0.000223241499043
935,0.0002229286474175
936,0.0002223741321358
937,0.0002220283058704
938,0.0002215219137724
939,0.0002205220225732
940,0.0002186440397053
941,0.0002173942775698
942,0.000216860891669
943,0.0002165527257602
944,0.0002161310549126
945,0.000215374660911
946,0.0002149313659174
947,0.000214392930502
948,0.0002141481236321
949,0.0002117097465088
950,0.0002112498477799
951,0.0002105631283484
952,0.0002102176658809
953,0.0002099052508128
954,0.0002095255331369
955,0.0002092949871439
956,0.0002082189021166
957,0.0002075987285934
958,0.0002066908346023
959,0.0002063356660073
960,0.0002057260571746
961,0.000204660667805
962,0.0002043269050773
963,0.0002037968952208
964,0.0002028096787398
965,0.0002027424779953
966,0.0002023447159444
967,0.000201936578378
968,0.0002013234043261
969,0.0002009545714827
970,0.0001993543410208
971,0.0001989757292903
972,0.0001983534893952
973,0.0001977344363695
974,0.0001974185870494
975,0.0001969451550394
976,0.0001967367716133
977,0.0001961595989996
978,0.00019531804719
979,0.0001951393787749
980,0.0001947645796462
981,0.0001942081871675
982,0.0001935084728756
983,0.0001928176061483
984,0.0001919610949698
985,0.0001915598550112
986,0.0001905281387735
987,0.0001904671516967
988,0.000189898913959
989,0.0001894737797556
990,0.0001887586695374
991,0.0001887019170681
992,0.0001881033094832
993,0.0001880375784821
994,0.0001868860563263
995,0.0001867163809947
996,0.0001864319056039
997,0.0001860092888819
998,0.0001857339811976
999,0.0001854044530773
1000,0.0001845914957812
